Date,Shift,Machine_ID,Operator_ID,Fabric_Type,Target_Output_Meters,Actual_Output_Meters,Defect_Rate_Percent,Machine_Downtime_Minutes,Power_Consumption_kWh,Rework_Required_Meters,Operator_Experience_Years,Ambient_Temperature_C,Humidity_Percent,Production_Efficiency_Percent,Comments
2024-03-04,Afternoon,M020,O033,Polyester,1182,1278,8.65,3,338.73,33,8.8,26.4,63.3,108.12,Smooth
2024-03-25,Morning,M014,O039,Cotton,859,858,5.1,1,328.56,41,2.2,32.4,78.3,99.88,Smooth
2024-03-10,Night,M002,O022,Polyester,1095,806,2.31,0,389.4,22,14.0,31.4,63.6,73.61,Smooth
2024-04-26,Morning,M017,O009,Cotton,1029,979,8.45,3,386.18,45,14.7,29.2,76.1,95.14,Smooth
2024-01-13,Afternoon,M010,O042,Blend,884,663,8.24,5,349.27,21,8.2,30.8,52.9,75.0,Smooth
2024-04-25,Night,M020,O023,Blend,1059,773,8.96,16,368.82,27,6.4,28.5,50.2,72.99,Smooth
2024-02-22,Night,M001,O004,Cotton,893,932,7.0,7,310.6,26,3.3,30.6,48.3,104.37,Smooth
2024-04-15,Night,M006,O003,Cotton,903,870,9.11,5,379.46,39,11.4,26.5,74.8,96.35,Operator Absent
2024-04-10,Afternoon,M010,O025,Polyester,936,856,7.52,1,291.74,26,14.0,25.2,75.0,91.45,Breakdown
2024-02-26,Afternoon,M012,O022,Polyester,1124,847,1.73,4,391.36,39,14.5,25.5,66.1,75.36,Power Cut
2024-03-06,Morning,M014,O018,Polyester,1194,1236,5.25,2,482.69,49,3.7,33.6,54.7,103.52,Smooth
2024-02-17,Morning,M009,O008,Blend,959,810,9.59,5,390.57,16,8.8,32.5,75.8,84.46,Smooth
2024-02-03,Morning,M016,O023,Blend,1063,946,9.45,2,372.16,40,12.7,30.5,62.8,88.99,Low Quality Yarn
2024-03-10,Afternoon,M004,O030,Blend,1046,892,9.35,5,234.72,29,7.3,35.0,41.9,85.28,Breakdown
2024-04-04,Afternoon,M003,O008,Cotton,913,961,4.44,8,390.85,13,13.7,26.9,48.6,105.26,Smooth
2024-02-16,Morning,M016,O045,Blend,953,745,1.82,0,372.4,25,3.2,31.0,51.4,78.17,Humidity Issue
2024-01-06,Afternoon,M012,O029,Cotton,913,812,9.54,2,328.3,17,7.1,35.0,42.8,88.94,Smooth
2024-01-24,Night,M012,O008,Polyester,856,872,2.43,12,360.72,36,14.5,29.5,59.1,101.87,Low Quality Yarn
2024-03-17,Morning,M006,O005,Polyester,1103,1093,3.71,2,288.56,53,1.9,29.4,63.6,99.09,Smooth
2024-03-03,Night,M019,O006,Polyester,1044,992,5.38,10,357.16,21,14.1,27.0,70.5,95.02,Smooth
2024-04-14,Morning,M014,O049,Blend,1183,1288,0.38,3,388.93,24,7.9,26.6,75.5,108.88,Smooth
2024-02-05,Afternoon,M008,O041,Blend,1184,1157,3.95,4,285.2,40,5.8,29.5,74.1,97.72,Breakdown
2024-03-11,Morning,M014,O007,Cotton,849,851,6.11,4,382.48,25,3.8,28.0,47.8,100.24,Smooth
2024-02-19,Night,M013,O034,Cotton,965,739,7.77,2,219.97,24,13.2,34.3,74.7,76.58,Smooth
2024-01-30,Morning,M010,O017,Cotton,954,839,0.15,5,406.94,30,2.7,36.3,65.9,87.95,Low Quality Yarn
2024-02-23,Night,M012,O046,Cotton,886,684,7.51,4,344.99,17,10.7,30.1,49.1,77.2,Smooth
2024-01-02,Afternoon,M016,O027,Blend,1057,1076,6.31,8,336.85,36,7.4,23.4,67.9,101.8,Smooth
2024-04-18,Morning,M014,O026,Cotton,1038,906,2.02,2,388.96,16,14.4,32.0,60.1,87.28,Smooth
2024-02-14,Afternoon,M017,O003,Cotton,1090,1162,7.07,12,407.45,27,12.4,28.1,45.2,106.61,Humidity Issue
2024-01-27,Morning,M016,O013,Blend,800,615,3.41,5,411.19,8,5.6,27.9,73.5,76.88,Smooth
2024-04-27,Afternoon,M003,O037,Cotton,1139,827,9.42,42,337.17,20,11.8,28.5,63.8,72.61,Operator Absent
2024-04-11,Morning,M004,O033,Blend,1030,986,7.58,1,375.97,32,13.4,32.5,68.0,95.73,Smooth
2024-03-10,Morning,M014,O035,Polyester,878,685,4.3,6,369.51,20,0.9,27.8,77.0,78.02,Smooth
2024-04-19,Night,M010,O016,Polyester,988,1028,5.24,2,334.16,20,7.8,27.4,78.7,104.05,Smooth
2024-01-09,Night,M013,O049,Cotton,1052,978,8.9,10,408.27,28,13.1,29.8,51.7,92.97,Breakdown
2024-01-29,Morning,M018,O019,Polyester,962,722,8.55,8,350.07,18,9.6,28.0,71.7,75.05,Smooth
2024-02-08,Afternoon,M013,O031,Polyester,1181,959,5.57,12,362.49,32,14.3,29.1,53.6,81.2,Breakdown
2024-03-10,Afternoon,M004,O011,Blend,945,702,5.07,0,358.09,17,1.5,34.9,64.9,74.29,Humidity Issue
2024-02-08,Morning,M011,O002,Polyester,1121,1047,2.81,24,326.35,33,2.0,24.5,77.3,93.4,Smooth
2024-04-20,Afternoon,M015,O036,Blend,1181,1003,0.81,4,367.07,37,1.3,37.5,51.4,84.93,Smooth
2024-03-23,Night,M006,O044,Polyester,800,822,0.8,19,413.64,13,1.5,25.3,48.6,102.75,Smooth
2024-03-11,Afternoon,M011,O012,Polyester,1058,794,3.12,7,417.64,28,9.3,31.2,56.5,75.05,Breakdown
2024-02-09,Night,M020,O035,Blend,1040,925,4.15,18,293.34,42,13.0,31.7,43.1,88.94,Smooth
2024-01-02,Morning,M004,O006,Cotton,879,652,4.95,9,397.56,22,5.2,27.0,41.0,74.18,Smooth
2024-02-10,Night,M014,O013,Blend,1177,1177,2.15,17,435.31,52,13.0,24.7,54.9,100.0,Smooth
2024-04-30,Morning,M018,O024,Blend,854,669,7.75,5,352.46,24,5.0,29.4,52.8,78.34,Humidity Issue
2024-03-14,Night,M004,O024,Blend,1023,855,6.8,0,313.99,11,13.2,32.1,74.4,83.58,Power Cut
2024-04-27,Afternoon,M017,O005,Polyester,1163,1001,7.02,8,327.89,30,7.5,32.5,54.2,86.07,Breakdown
2024-04-26,Morning,M003,O006,Polyester,836,883,1.66,1,442.0,15,6.2,32.7,77.9,105.62,Smooth
2024-04-12,Afternoon,M005,O013,Cotton,1173,936,6.68,13,385.32,36,7.1,29.7,62.8,79.8,Smooth
2024-01-19,Morning,M006,O047,Blend,964,941,5.92,21,281.5,17,1.0,27.1,41.7,97.61,Low Quality Yarn
2024-03-28,Morning,M013,O024,Blend,998,1045,6.78,10,402.71,30,13.1,31.0,54.4,104.71,Smooth
2024-02-28,Morning,M009,O007,Polyester,909,973,6.99,2,413.76,15,9.1,37.4,52.6,107.04,Humidity Issue
2024-02-10,Night,M016,O013,Polyester,1097,790,9.49,10,368.15,19,7.9,32.3,67.0,72.01,Smooth
2024-04-12,Morning,M004,O009,Cotton,1191,1291,2.54,20,361.18,61,6.3,31.7,78.1,108.4,Low Quality Yarn
2024-04-22,Night,M020,O006,Cotton,1160,1138,0.42,23,203.86,37,2.7,26.6,58.8,98.1,Smooth
2024-02-16,Night,M014,O042,Blend,1186,1224,0.15,3,392.41,58,9.3,31.9,50.2,103.2,Smooth
2024-02-05,Morning,M003,O023,Polyester,958,1024,7.75,8,373.64,39,5.8,30.7,68.5,106.89,Low Quality Yarn
2024-01-23,Afternoon,M020,O023,Polyester,1156,827,3.86,5,368.57,34,14.8,27.4,53.9,71.54,Low Quality Yarn
2024-01-30,Afternoon,M003,O007,Polyester,1166,1095,9.37,1,398.09,14,13.0,32.5,72.5,93.91,Smooth
2024-01-26,Night,M009,O002,Polyester,853,608,0.91,0,355.9,19,4.4,23.7,76.5,71.28,Smooth
2024-02-03,Afternoon,M006,O046,Polyester,1076,911,0.46,3,228.68,19,2.4,32.5,72.8,84.67,Smooth
2024-01-10,Afternoon,M007,O049,Blend,999,1097,3.3,4,423.61,28,13.6,32.4,62.4,109.81,Smooth
2024-01-15,Night,M014,O013,Polyester,1049,923,6.47,30,332.04,20,10.7,23.9,73.1,87.99,Smooth
2024-04-01,Night,M016,O048,Blend,849,842,9.89,3,366.71,20,11.1,31.4,44.2,99.18,Smooth
2024-01-25,Morning,M015,O036,Blend,976,991,5.32,3,412.56,18,0.9,34.1,57.3,101.54,Smooth
2024-03-23,Afternoon,M015,O041,Polyester,1103,1023,8.77,26,431.43,28,11.3,30.6,48.2,92.75,Breakdown
2024-03-30,Night,M005,O049,Polyester,1166,989,6.34,0,388.8,25,7.0,31.5,74.1,84.82,Operator Absent
2024-03-07,Afternoon,M010,O037,Blend,1000,1010,2.88,3,382.79,16,5.0,35.6,76.0,101.0,Breakdown
2024-03-31,Afternoon,M003,O014,Polyester,1043,1017,9.86,14,331.79,24,13.0,36.1,74.2,97.51,Smooth
2024-04-25,Night,M014,O039,Cotton,994,704,6.1,4,409.6,15,14.2,29.1,47.2,70.82,Smooth
2024-01-14,Night,M020,O012,Cotton,933,900,6.72,2,396.88,36,5.3,28.5,61.4,96.46,Smooth
2024-01-30,Morning,M011,O017,Cotton,922,668,2.09,6,359.61,25,14.1,30.3,62.2,72.45,Smooth
2024-02-24,Afternoon,M012,O028,Blend,1082,1017,9.77,10,438.18,50,1.8,32.6,66.7,93.99,Humidity Issue
2024-04-29,Morning,M020,O029,Cotton,909,739,6.4,9,329.93,25,2.4,28.6,50.6,81.3,Smooth
2024-04-30,Morning,M012,O048,Cotton,1018,1052,3.27,6,425.47,42,13.6,25.3,76.6,103.34,Smooth
2024-03-07,Morning,M012,O030,Blend,882,891,2.28,0,299.41,34,10.1,29.0,41.8,101.02,Smooth
2024-01-31,Morning,M014,O008,Cotton,1083,1120,2.49,5,311.07,30,1.5,35.6,56.1,103.42,Smooth
2024-01-03,Afternoon,M016,O034,Polyester,1125,1131,9.15,5,435.59,53,4.4,28.1,57.6,100.53,Smooth
2024-01-13,Afternoon,M013,O043,Cotton,1014,1032,6.1,1,292.12,31,8.2,31.4,75.0,101.78,Operator Absent
2024-01-06,Morning,M019,O046,Cotton,957,846,2.79,2,346.14,22,3.2,30.3,70.9,88.4,Operator Absent
2024-02-21,Afternoon,M001,O016,Cotton,985,876,3.51,4,358.79,33,13.5,33.5,76.1,88.93,Smooth
2024-03-24,Afternoon,M008,O008,Blend,924,768,9.52,0,391.34,16,4.5,29.2,52.1,83.12,Operator Absent
2024-03-11,Night,M006,O004,Cotton,806,761,4.38,12,365.48,13,14.0,32.1,50.6,94.42,Smooth
2024-04-03,Afternoon,M012,O010,Blend,1030,782,0.9,8,296.62,26,12.3,27.1,70.5,75.92,Low Quality Yarn
2024-02-21,Afternoon,M020,O044,Polyester,946,761,2.45,33,313.11,29,9.0,24.1,52.7,80.44,Smooth
2024-03-26,Afternoon,M013,O025,Cotton,919,846,7.31,0,348.82,12,10.1,29.2,48.6,92.06,Smooth
2024-01-10,Morning,M004,O028,Cotton,911,795,1.98,7,371.87,10,2.1,27.7,60.4,87.27,Power Cut
2024-02-19,Morning,M014,O026,Blend,906,802,9.52,28,374.7,22,5.7,34.1,77.9,88.52,Smooth
2024-02-01,Night,M011,O036,Polyester,1183,1113,5.79,2,321.41,16,12.6,24.4,41.1,94.08,Smooth
2024-03-03,Morning,M011,O035,Cotton,1034,1068,1.4,21,312.47,34,5.0,31.5,47.1,103.29,Smooth
2024-03-16,Afternoon,M016,O014,Cotton,916,956,4.04,5,330.08,42,5.8,26.6,78.1,104.37,Smooth
2024-03-07,Afternoon,M008,O035,Blend,1124,1212,1.45,1,335.02,12,4.5,33.0,63.9,107.83,Breakdown
2024-04-25,Morning,M011,O030,Polyester,1152,1174,1.33,1,356.83,39,11.7,30.7,57.2,101.91,Operator Absent
2024-04-21,Morning,M010,O007,Blend,953,956,3.72,2,321.86,47,5.6,34.8,76.9,100.31,Smooth
2024-03-22,Morning,M017,O029,Blend,1140,1223,2.42,16,390.42,34,11.3,29.6,58.7,107.28,Low Quality Yarn
2024-01-24,Night,M003,O026,Blend,1155,913,1.99,5,379.3,34,4.6,34.3,59.3,79.05,Smooth
2024-01-25,Morning,M014,O006,Cotton,993,712,8.18,45,343.51,11,10.0,29.9,64.5,71.7,Operator Absent
2024-04-23,Night,M005,O033,Blend,1148,1165,2.54,14,294.26,37,2.6,33.5,58.1,101.48,Smooth
2024-02-01,Afternoon,M014,O018,Polyester,1096,1153,4.21,18,286.13,38,7.8,31.1,55.9,105.2,Smooth
2024-01-09,Afternoon,M006,O038,Polyester,960,717,4.17,0,340.86,15,13.9,27.4,55.0,74.69,Low Quality Yarn
2024-01-03,Morning,M020,O023,Polyester,870,872,5.3,12,413.57,21,2.0,30.3,66.9,100.23,Smooth
2024-03-29,Night,M006,O033,Polyester,1018,715,4.75,2,358.6,20,12.4,30.1,60.3,70.24,Power Cut
2024-03-29,Morning,M002,O030,Cotton,936,840,9.3,22,315.47,26,3.7,32.9,57.8,89.74,Operator Absent
2024-04-28,Night,M017,O040,Polyester,819,731,8.32,22,335.86,32,3.0,29.8,64.9,89.26,Smooth
2024-04-16,Night,M009,O026,Polyester,1002,711,4.0,42,341.46,15,13.6,27.3,74.8,70.96,Smooth
2024-03-16,Afternoon,M020,O035,Blend,812,645,0.81,9,412.53,7,2.4,26.4,67.5,79.43,Smooth
2024-04-15,Afternoon,M007,O014,Blend,1200,941,8.58,0,437.56,16,9.3,28.3,69.0,78.42,Humidity Issue
2024-03-25,Morning,M003,O030,Blend,1014,837,8.29,9,404.32,27,2.9,23.7,56.1,82.54,Smooth
2024-03-05,Night,M009,O046,Cotton,889,744,4.01,14,385.51,16,6.5,29.9,71.5,83.69,Low Quality Yarn
2024-02-26,Morning,M005,O018,Cotton,1078,990,5.47,0,274.01,49,5.0,28.0,75.4,91.84,Smooth
2024-03-26,Morning,M006,O040,Polyester,1056,1024,3.41,7,327.15,23,1.1,27.1,63.9,96.97,Smooth
2024-03-01,Afternoon,M017,O001,Blend,839,874,3.82,13,279.15,13,10.8,34.4,74.2,104.17,Smooth
2024-02-03,Night,M012,O001,Blend,858,835,0.18,2,355.96,33,2.1,27.8,73.5,97.32,Operator Absent
2024-03-08,Night,M005,O030,Blend,877,808,6.9,35,336.2,35,13.6,27.1,60.3,92.13,Operator Absent
2024-01-04,Morning,M014,O042,Blend,1200,1125,7.08,17,359.33,32,7.0,29.3,57.0,93.75,Operator Absent
2024-04-07,Morning,M012,O035,Cotton,887,801,9.45,7,391.66,29,9.3,31.8,62.6,90.3,Smooth
2024-03-10,Afternoon,M020,O046,Cotton,885,924,8.22,1,336.23,18,13.1,33.4,57.3,104.41,Low Quality Yarn
2024-01-29,Morning,M013,O012,Polyester,926,947,2.63,0,302.71,38,4.5,30.0,57.7,102.27,Smooth
2024-01-14,Afternoon,M007,O044,Cotton,1126,827,2.87,15,370.56,38,10.4,27.1,72.4,73.45,Smooth
2024-03-11,Afternoon,M020,O019,Polyester,1174,872,2.51,22,394.48,31,6.5,34.1,41.8,74.28,Smooth
2024-01-06,Night,M004,O017,Cotton,842,853,6.79,6,335.5,18,13.2,32.1,71.9,101.31,Operator Absent
2024-03-26,Afternoon,M002,O049,Polyester,1187,1075,1.31,2,292.33,46,14.3,34.7,72.2,90.56,Smooth
2024-02-22,Afternoon,M006,O018,Cotton,1103,938,7.89,4,390.33,18,3.5,29.3,78.8,85.04,Humidity Issue
2024-03-18,Night,M003,O012,Blend,1180,837,7.86,3,358.01,17,1.4,26.7,42.0,70.93,Smooth
2024-02-11,Afternoon,M002,O049,Cotton,1115,832,0.71,14,243.05,22,14.0,29.4,76.4,74.62,Smooth
2024-01-19,Night,M018,O013,Cotton,1044,1029,8.85,3,422.87,35,7.5,25.4,56.0,98.56,Breakdown
2024-04-27,Night,M015,O044,Cotton,1171,1281,8.21,5,303.05,17,5.6,32.8,56.1,109.39,Operator Absent
2024-01-22,Night,M012,O009,Cotton,1119,790,8.15,4,312.9,13,13.4,30.4,64.3,70.6,Humidity Issue
2024-04-26,Morning,M013,O029,Cotton,1088,1175,9.99,4,388.61,58,9.6,28.7,71.8,108.0,Breakdown
2024-03-23,Morning,M007,O027,Polyester,1004,1016,3.55,8,375.45,11,5.4,32.7,45.8,101.2,Breakdown
2024-04-20,Morning,M017,O018,Blend,1092,866,9.05,0,314.93,30,8.2,26.9,48.7,79.3,Power Cut
2024-04-27,Night,M005,O011,Blend,1068,817,2.37,6,315.22,32,5.3,29.8,66.1,76.5,Smooth
2024-02-18,Afternoon,M014,O002,Polyester,1147,931,5.71,14,343.13,21,7.2,30.7,77.1,81.17,Humidity Issue
2024-02-07,Night,M003,O043,Polyester,984,1043,0.9,1,301.04,24,2.7,30.0,65.4,106.0,Operator Absent
2024-02-03,Afternoon,M004,O017,Blend,994,1073,9.97,4,402.92,15,10.5,30.9,56.4,107.95,Power Cut
2024-04-08,Afternoon,M013,O049,Polyester,1117,874,4.03,0,296.7,19,2.3,32.5,74.6,78.25,Smooth
2024-01-20,Night,M003,O023,Cotton,1078,967,5.72,8,285.91,38,2.3,28.9,44.2,89.7,Power Cut
2024-03-02,Morning,M016,O007,Cotton,1064,1047,2.09,3,217.29,40,9.5,26.1,65.8,98.4,Humidity Issue
2024-03-08,Morning,M013,O038,Polyester,863,850,2.93,3,259.45,41,12.3,28.3,46.6,98.49,Smooth
2024-04-05,Night,M009,O049,Blend,1018,714,0.43,2,354.36,31,11.2,27.0,48.6,70.14,Power Cut
2024-03-01,Morning,M006,O014,Cotton,1127,968,5.08,16,447.06,14,8.7,30.3,49.9,85.89,Smooth
2024-01-31,Morning,M012,O033,Polyester,1157,1009,6.34,2,335.87,19,14.8,28.7,52.2,87.21,Low Quality Yarn
2024-01-01,Afternoon,M001,O037,Blend,1095,822,5.46,19,291.0,26,10.9,33.1,69.1,75.07,Smooth
2024-01-05,Morning,M018,O030,Cotton,910,879,8.71,20,267.17,31,12.4,35.6,40.2,96.59,Smooth
2024-01-15,Morning,M012,O007,Cotton,868,952,1.83,6,333.43,27,2.4,31.3,55.8,109.68,Smooth
2024-02-17,Night,M019,O021,Blend,1039,800,3.64,4,367.0,9,0.9,28.3,44.2,77.0,Humidity Issue
2024-04-19,Morning,M015,O041,Cotton,1199,1302,9.41,2,325.71,39,8.8,28.1,48.9,108.59,Smooth
2024-01-04,Afternoon,M001,O009,Blend,1142,1145,3.1,25,310.83,47,12.4,35.8,51.6,100.26,Smooth
2024-01-17,Night,M012,O016,Cotton,1110,927,9.36,1,347.12,38,11.7,28.3,76.8,83.51,Operator Absent
2024-03-16,Afternoon,M009,O035,Polyester,1190,1086,1.0,8,340.09,18,0.7,30.4,63.7,91.26,Smooth
2024-02-19,Night,M016,O006,Cotton,868,915,6.71,40,321.43,44,4.7,32.9,75.6,105.41,Smooth
2024-03-24,Morning,M009,O019,Polyester,952,1001,7.58,8,354.36,24,12.0,26.9,70.3,105.15,Smooth
2024-04-20,Afternoon,M005,O049,Blend,1101,1171,0.15,16,352.28,41,14.8,29.5,55.9,106.36,Smooth
2024-02-16,Night,M008,O024,Polyester,1129,940,6.24,17,445.46,41,7.6,26.9,48.7,83.26,Smooth
2024-01-17,Afternoon,M019,O031,Blend,900,691,0.0,12,335.33,15,8.6,28.7,55.9,76.78,Operator Absent
2024-04-01,Morning,M002,O022,Cotton,1167,1131,0.56,1,244.14,24,1.5,30.0,75.8,96.92,Low Quality Yarn
2024-01-11,Morning,M013,O022,Blend,1014,990,1.22,0,434.33,39,11.8,27.9,59.1,97.63,Smooth
2024-03-19,Night,M004,O046,Blend,925,806,0.11,26,285.65,37,13.8,31.3,79.6,87.14,Smooth
2024-01-17,Morning,M016,O028,Polyester,1143,1199,9.98,2,366.89,23,1.9,31.1,79.2,104.9,Smooth
2024-02-04,Morning,M018,O005,Polyester,1113,910,8.71,0,348.57,17,10.5,28.8,62.6,81.76,Smooth
2024-04-19,Afternoon,M007,O014,Blend,993,725,1.63,4,376.6,19,1.9,28.3,59.4,73.01,Smooth
2024-02-06,Morning,M017,O041,Blend,931,685,1.29,2,324.68,14,8.5,33.0,68.9,73.58,Humidity Issue
2024-02-15,Morning,M017,O037,Polyester,1141,1252,1.32,0,394.15,54,10.3,31.5,78.2,109.73,Breakdown
2024-03-01,Night,M009,O034,Blend,1135,1026,9.14,34,326.78,18,8.4,32.5,58.1,90.4,Smooth
2024-01-11,Night,M017,O049,Polyester,856,899,1.0,2,331.53,20,6.1,30.7,64.9,105.02,Smooth
2024-01-22,Afternoon,M008,O012,Cotton,854,651,8.61,5,346.75,13,2.6,32.5,40.1,76.23,Smooth
2024-04-10,Night,M002,O028,Polyester,940,858,1.07,4,270.72,14,11.7,31.9,77.9,91.28,Smooth
2024-02-04,Morning,M012,O002,Blend,921,681,1.56,32,368.94,15,10.0,29.5,43.2,73.94,Smooth
2024-04-21,Night,M007,O042,Cotton,931,741,7.74,7,343.81,33,7.0,32.2,79.2,79.59,Smooth
2024-04-27,Night,M003,O009,Cotton,1175,1273,3.29,21,329.73,44,1.6,31.5,73.5,108.34,Smooth
2024-03-01,Afternoon,M015,O039,Cotton,1164,896,0.71,5,405.27,43,6.9,30.7,42.4,76.98,Operator Absent
2024-01-27,Night,M008,O002,Blend,1146,1145,5.65,5,351.23,26,11.5,24.1,61.8,99.91,Power Cut
2024-01-28,Night,M002,O049,Cotton,960,1008,5.44,2,359.39,18,9.5,33.5,54.3,105.0,Humidity Issue
2024-03-07,Afternoon,M008,O039,Polyester,1118,1160,4.53,12,339.44,57,12.2,27.5,46.4,103.76,Breakdown
2024-04-20,Morning,M009,O004,Cotton,972,788,3.3,10,390.23,23,12.3,32.5,57.5,81.07,Smooth
2024-02-11,Morning,M006,O035,Cotton,1130,846,5.64,30,368.34,30,14.0,34.1,57.1,74.87,Smooth
2024-01-16,Night,M012,O043,Polyester,978,814,9.77,19,329.77,21,2.7,24.1,78.3,83.23,Breakdown
2024-02-01,Night,M004,O042,Cotton,1137,979,8.75,2,329.11,39,8.9,30.1,65.0,86.1,Low Quality Yarn
2024-03-06,Morning,M015,O026,Polyester,825,594,2.11,0,393.46,19,9.4,25.7,62.0,72.0,Smooth
2024-01-08,Afternoon,M006,O044,Cotton,1041,842,2.45,1,367.53,14,3.1,33.2,74.9,80.88,Low Quality Yarn
2024-02-12,Night,M016,O013,Blend,1150,1146,6.59,5,317.83,50,11.5,32.9,51.9,99.65,Humidity Issue
2024-03-08,Morning,M020,O012,Cotton,957,833,1.86,1,302.1,35,14.9,32.8,43.1,87.04,Smooth
2024-03-13,Morning,M009,O001,Polyester,836,743,8.02,15,314.18,20,9.1,33.7,79.0,88.88,Humidity Issue
2024-02-17,Morning,M016,O024,Cotton,1072,890,9.23,3,464.01,18,4.5,27.8,44.5,83.02,Humidity Issue
2024-01-29,Afternoon,M015,O010,Blend,838,624,3.48,14,307.49,27,9.2,30.7,78.4,74.46,Smooth
2024-03-14,Morning,M001,O025,Blend,879,850,1.75,6,340.02,9,2.4,30.2,50.1,96.7,Low Quality Yarn
2024-01-23,Night,M004,O050,Polyester,924,805,4.87,1,396.64,17,0.7,35.0,43.1,87.12,Power Cut
2024-03-01,Night,M002,O017,Cotton,1109,950,1.54,4,389.39,18,5.5,36.4,64.6,85.66,Humidity Issue
2024-04-04,Morning,M012,O020,Blend,983,1026,7.53,8,281.68,46,1.1,25.8,79.5,104.37,Operator Absent
2024-01-11,Night,M018,O035,Polyester,1019,984,6.81,0,332.25,14,4.5,37.4,75.6,96.57,Smooth
2024-02-23,Afternoon,M012,O028,Polyester,864,794,4.13,0,399.96,27,7.9,33.2,57.4,91.9,Low Quality Yarn
2024-04-04,Morning,M014,O046,Cotton,1054,987,2.33,28,265.4,27,12.2,32.4,46.5,93.64,Smooth
2024-02-02,Night,M001,O022,Cotton,887,724,6.8,3,330.94,29,1.5,30.9,40.5,81.62,Breakdown
2024-01-20,Morning,M019,O008,Polyester,895,948,5.81,4,379.39,28,14.9,26.0,79.3,105.92,Humidity Issue
2024-03-05,Afternoon,M002,O012,Cotton,1057,1008,4.43,6,316.98,23,1.6,30.9,42.9,95.36,Smooth
2024-02-05,Morning,M003,O036,Cotton,1049,816,4.85,15,245.16,10,8.5,29.4,50.9,77.79,Humidity Issue
2024-04-22,Afternoon,M010,O036,Blend,962,910,9.77,1,343.11,44,11.7,25.6,75.9,94.59,Smooth
2024-01-01,Morning,M014,O014,Polyester,945,787,9.92,1,341.92,38,10.2,29.3,71.1,83.28,Smooth
2024-04-05,Night,M016,O031,Cotton,1112,1123,5.35,15,266.96,36,8.2,32.6,72.9,100.99,Smooth
2024-01-15,Night,M002,O019,Polyester,917,1001,4.11,14,359.36,24,1.1,29.2,54.5,109.16,Low Quality Yarn
2024-01-01,Night,M004,O005,Cotton,1009,952,1.19,25,299.87,24,11.2,33.7,64.1,94.35,Humidity Issue
2024-02-18,Night,M002,O011,Blend,899,870,3.89,6,266.6,35,11.6,28.0,51.7,96.77,Smooth
2024-04-30,Afternoon,M005,O025,Polyester,965,706,0.11,5,358.18,20,4.2,29.9,75.6,73.16,Smooth
2024-04-29,Morning,M007,O009,Cotton,858,769,5.99,1,378.14,25,5.5,29.6,65.0,89.63,Low Quality Yarn
2024-02-01,Night,M007,O027,Blend,945,1005,2.74,7,388.73,37,5.6,34.5,52.6,106.35,Low Quality Yarn
2024-02-21,Morning,M008,O010,Blend,1151,1120,2.16,5,346.74,54,2.5,31.3,63.5,97.31,Smooth
2024-01-21,Afternoon,M001,O007,Cotton,1005,784,7.9,15,372.73,38,13.3,26.3,78.3,78.01,Humidity Issue
2024-02-10,Afternoon,M014,O022,Polyester,1178,986,1.06,2,423.05,15,10.1,30.0,52.9,83.7,Smooth
2024-03-21,Night,M011,O040,Polyester,1173,981,6.62,6,329.9,40,1.4,31.1,47.8,83.63,Operator Absent
2024-01-31,Night,M004,O005,Cotton,805,774,8.55,2,371.42,14,12.3,24.0,70.9,96.15,Low Quality Yarn
2024-01-04,Afternoon,M015,O024,Cotton,967,733,4.64,14,408.95,8,9.3,25.7,46.1,75.8,Smooth
2024-01-07,Afternoon,M017,O001,Cotton,996,1028,3.55,3,267.84,21,13.7,26.1,70.0,103.21,Smooth
2024-02-23,Afternoon,M017,O036,Cotton,906,657,7.15,7,335.2,21,7.8,31.9,59.6,72.52,Smooth
2024-01-02,Night,M008,O019,Blend,1062,937,2.06,14,378.3,19,10.4,29.8,77.6,88.23,Smooth
2024-01-01,Morning,M018,O009,Blend,980,946,8.71,17,410.12,15,8.3,25.0,49.2,96.53,Smooth
2024-01-31,Morning,M001,O027,Blend,1017,1014,5.28,5,336.58,49,2.6,31.1,44.0,99.71,Smooth
2024-03-07,Night,M005,O027,Blend,969,721,5.73,15,358.47,19,2.7,29.9,58.6,74.41,Operator Absent
2024-03-12,Afternoon,M009,O020,Polyester,1055,1025,8.32,6,272.94,36,14.8,31.9,42.0,97.16,Humidity Issue
2024-01-22,Afternoon,M006,O012,Polyester,1011,1066,5.62,2,348.88,24,3.1,31.8,49.8,105.44,Humidity Issue
2024-01-18,Night,M005,O036,Cotton,942,973,6.14,24,327.71,9,7.9,29.1,79.9,103.29,Smooth
2024-04-05,Afternoon,M007,O022,Blend,1160,1134,3.08,20,321.35,18,3.8,32.7,58.7,97.76,Smooth
2024-01-01,Afternoon,M002,O034,Polyester,811,705,2.89,1,313.89,13,3.7,32.9,45.5,86.93,Smooth
2024-01-15,Morning,M003,O001,Cotton,1043,960,6.05,12,291.6,22,10.4,33.0,54.0,92.04,Operator Absent
2024-03-25,Afternoon,M007,O035,Cotton,812,637,3.74,3,329.99,8,11.2,31.5,48.5,78.45,Smooth
2024-04-19,Night,M004,O012,Polyester,1148,984,0.64,2,379.59,17,5.4,31.7,45.4,85.71,Smooth
2024-01-21,Morning,M001,O035,Polyester,896,653,9.92,10,427.81,28,12.2,30.7,40.7,72.88,Smooth
